country_date_id,cases,death
187399,173409,1234
71139,14428,220
143823,6,0
136634,75394,1664
96755,0,0
46751,3700367,89222
37786,58319,1107
118444,112879,794
52859,139534,11495
47618,5781,61
87450,329316,2813
192470,6482,1271
190706,7791841,41817
22967,7880,110
109044,283214,1113
98085,123728,1834
246,1848,8
118186,38771,464
47722,8002,70
126528,125136,3386
6449,589,13
89344,143,5
2093,199690,7803
118890,107215,2245
104924,20607,87
116606,947,60
106088,0,0
92088,3122919,19160
52932,201524,13874
151315,0,0
25242,31417341,667960
17019,567,4
15612,1945765,29058
177377,65,1
143357,1077186,18065
188976,71,6
118137,37221,459
64270,10333,813
535,11033,107
158166,135109,3982
73785,6942,112
72524,798,21
154873,79899,65
70031,396970,11955
76568,1667130,9820
151653,503734,8006
5235,45975,154
4745,13232,125
11717,559,3
192241,2030,587
44617,73871,364
77402,0,0
134247,1570802,1455
9964,241651,3298
94174,264727,5353
19925,377087,15765
85586,1510517,17951
95822,291,0
53147,467073,21803
169724,53278,3041
22772,2516,33
179071,721797,25491
21456,4230,71
48438,16,0
155358,0,0
57543,251239,1954
109137,302221,1145
11404,38406,38
66722,79165,568
27173,14992,97
538,11059,107
799,33483,198
162444,17410,138
153873,73990,1885
68704,3617,117
170581,4992,174
145677,657193,5657
31172,1109734,23501
79892,2942,335
179328,1143788,29234
73615,188,5
148571,1199761,36450
7940,30404,910
145264,244645,2645
95323,200909,2986
40803,8315,160
32804,4201711,14046
181936,509,21
172333,3475,58
32588,3419549,13507
128870,255685,3143
114300,523034,11584
68248,36661,442
36317,22103,429
2312,291,15
44503,32799,220
153752,65333,1441
100290,9363,9
3282,333,20
152002,786069,9189
23966,530369,19080
114899,40876,800
98467,17658794,23491
51600,1423,173
192200,1892,539
30529,14649,113
11161,6865,9
168208,161,0
167236,16709,640
134702,128633,1497
68138,36281,432
54989,518,0
93211,1393546,19006
22390,715,7
62161,184,0
13746,27782,163
195533,35862,1441
113047,5593,42
113887,255541,6141
13885,645,43
128083,8,0
192783,11784,2139
158316,180970,4163
114732,17473,255
190673,2572087,39122
153473,15630,325
181424,5754683,10329
96874,0,0
152968,62057,4929
16387,416727,17513
21165,0,0
94817,65454,1195
85205,81757,3345
77232,335398,8832
171819,36815,272
19347,33561,981
193794,3622210,95817
74216,33788,296
18747,24269,716
95423,201101,2991
135740,482178,10176
51462,641677,4384
188439,383376,4617
93846,101009,1766
46840,3937106,92140
41459,32002,283
151524,381708,6556
68669,3120,99
36742,108451,1851
70233,951351,18325
62019,33796010,151096
160006,14748,773
2221,10,2
39883,5082762,128821
139109,1824051,31596
38833,18970,354
79270,18073,404
8566,15248,606
102706,7493,294
8862,417170,9680
100338,22941,16
6596,294569,5703
188494,434918,5193
76309,12604,213
64353,264235,53803
191496,4,1
34323,98048,4636
56640,12403245,106797
102985,209,5
28264,2657,3
69035,9470,301
164466,1964411,18201
124359,88073,2685
36641,85414,1368
89564,10240,237
86781,19861,36
181806,509,21
51392,613628,4383
16805,1181657,37281
165946,53729,4939
5558,75098,391
4158,316145,3557
23203,17913,148
48181,15690,189
10153,463326,6167
938,40718,221
5964,737373,2109
152199,1,1
3858,177536,2810
1425,50456,2037
86446,5956,29
81447,4195958,140805
154057,86101,1966
110959,79,0
71391,0,0
15034,274525,3625
62375,497,0
157149,7674,125
130332,55098,6148
11386,38150,38
176020,22822,130
78131,271632,5947
165333,266514,4448
192442,5446,1068
49879,247622,2475
45515,635414,10562
100374,41829,70
158759,1514,44
68477,24,0
111344,3046,143
65260,0,0
31175,1133021,23624
26637,141,3
180222,14873927,98078
155893,20,0
61312,1420870,36726
84410,1838803,62223
140097,17098,173
138081,2170475,199156
67306,168616,1459
193244,566109,10751
184363,4582137,108668
48590,24,0
38526,8419,123
11075,4132,6
111578,364190,5985
182103,1367,50
137723,829999,83159
93502,0,0
1971,180615,7708
66978,130041,1174
63526,10411,67
68288,37123,443
27866,386,0
141650,6334706,118029
95835,300,0
121794,7,1
53404,849699,35348
143101,767919,14354
1922,178373,7676
153037,62533,4950
99314,412258,2455
33091,462991,12741
194199,441,7
139604,0,0
181533,0,0
4431,855,52
175814,17888,85
79561,30576,834
65032,20691123,191409
63207,3,1
51283,577476,4375
186276,35258086,610163
52360,265738,6874
46065,3923029,40302
92735,186277,2609
171933,37361,275
56861,258,0
160228,24261,1335
97666,8413,84
1648,143871,6425
10694,11,1
173503,13695,91
132982,828773,11594
175869,19790,122
162883,4863,104
85633,1912395,21042
120602,981963,2130
95474,205537,2991
1277,36454,1274
193002,11939,2158
79266,17710,393
57697,576870,2574
845,33966,212
149083,21102,170
120130,63978,277
63909,47247,302
104701,14926,81
118750,350,6
33791,4380148,59989
188625,521546,5696
121616,229601,2215
90934,862541,11038
161651,0,0
109226,111,0
107737,467762,6664
76901,84081,2512
126986,0,0
117028,14476,528
108851,150883,947
105243,8413,16
58329,253120,3570
6979,5096443,109405
98384,1858009,7354
68120,35857,414
180413,16873793,101139
104118,101,1
81383,3033339,79032
17151,42889,156
187540,233761,1604
166720,2528166,19203
148541,1095885,34509
194222,1089,7
30168,7139,98
101157,336999,3961
162507,17697,138
176890,0,0
37339,10537,271
51859,92597,2609
84311,1158384,53625
78963,7997,196
114022,317899,7273
48463,16,0
40978,0,0
179821,2734836,28771
77752,254,1
98431,14267401,17662
92951,520336,8173
22439,159,9
20988,982331,6966
132389,2099,8
27583,0,0
188182,127752,1202
181711,509,21
3174,103131,1917
103096,30097,469
33546,1784165,38716
115573,120102,14053
117592,384,3
172893,3303169,24075
142896,49379,1705
110419,46,0
97001,0,0
15648,1951947,29123
60231,32,2
19141,420,13
17642,277552,1394
165444,440633,5425
149919,18206982,374024
111270,0,0
62169,185,0
20344,69950,627
30752,90,0
90949,895564,11255
134462,2958,15
74611,63,6
182265,33549,796
130049,14931,244
112244,1264762,16277
73879,7749,133
117151,16371,576
179893,5083996,44059
152634,34889,2568
49032,5819,37
116383,6875708,328437
97719,10909,256
65279,0,0
194673,205704,3587
140481,44752,662
120805,354,2
89946,91122,2385
184354,4255206,106880
82198,9644222,140182
63029,34658,28
187718,243328,1637
105442,131098,850
1167,521,15
12826,90,2
164337,834975,12816
54477,509177,24473
22925,5751,106
2320,396,22
180059,7851805,69112
63831,36943,270
166512,1273313,15265
78313,397761,8566
15031,266498,3513
187186,80219,622
122670,62756,992
136084,1285631,28745
61968,32723412,148306
180301,15085742,98996
107119,183,4
12828,96,2
7349,9602534,129440
177466,123,8
73553,136,5
14476,15711,281
75164,33696,840
86130,85,0
44758,122996,569
16979,0,0
192817,11817,2148
186185,32724530,576254
4735,12874,123
114716,17341,251
107307,4614,77
2496,17240,399
111507,110099,1956
20496,221604,1564
18817,33180,771
121470,225165,2198
47493,5382,60
63618,22433,138
13384,24749,161
32819,4276848,14089
188538,456641,5383
109350,1197,31
39600,2299082,61046
171765,34658,258
106745,31106,683
1386,42463,1577
127362,4621,166
31314,1508281,26963
181460,7302188,12036
169880,55973,3150
109717,138300,2550
128391,100087,1358
14647,20899,384
20323,67808,559
16011,2408,126
184706,158,0
12276,1198503,25428
125442,1163291,9598
13820,0,0
69462,12508,372
182489,39341,845
15849,2033419,29410
127495,5469,193
46364,178281,8247
142458,479033,4159
113929,258007,6227
125809,0,0
160971,520911,4747
117404,31196,737
189821,23018,123
19633,205340,9669
74429,57947,389
107608,280923,4406
144748,715806,19530
188651,522672,5709
158747,1253,42
38814,18539,331
133513,1565,23
184386,5093353,113439
95157,179845,2634
7943,30499,910
183260,130888,3274
70387,3343565,29284
57258,113098,1006
161119,726454,7143
128938,257290,3144
103526,367218,5365
341,4833,45
65919,755046,10509
66999,130727,1207
65168,23368899,205143
34914,996989,5226
65923,775826,10816
189059,998,12
92014,1726190,18352
804,33568,198
157575,9978,267
5953,734894,2090
36723,107148,1804
179930,5365208,49122
149053,63,0
37829,82306,1225
87443,324088,2744
154169,88224,1968
29353,256041,2585
100972,8881,103
32245,651822,10513
13161,7100,90
181346,3686338,6448
172975,4468955,30198
27038,283,3
124270,33919,1136
67050,147203,1309
88321,231732,33142
16433,422414,18138
8916,540438,11437
106527,10846,326
29994,4963,63
180932,2260,14
188931,53,3
146661,347365,653
112887,2961,33
101058,95355,732
10117,359732,5109
90527,11825,61
84501,3128395,83329
11758,41889,6262
92316,20092165,42558
170358,3137,115
70339,2732866,26792
139760,72,2
121562,226148,2206
190039,328,0
167955,8,0
182591,0,0
2555,20548,499
172373,3727,59
30170,7141,98
118281,70908,601
141830,2583,167
2662,35772,797
45287,8455,296
40807,8329,160
193117,1934,18
110280,45,0
57927,29,0
80029,11825,633
168617,24788,134
63733,25564,165
67156,161101,1445
969,42080,224
5303,46449,155
12931,2014,38
178155,144359,3812
153060,62795,4955
114855,27548,493
10461,793388,9717
52157,203517,5815
79306,20157,555
140208,24041,266
85160,6439,205
89706,41400,631
13071,3205,44
182697,732,0
45812,1699074,30499
79774,33828,860
45665,1655414,29948
17457,238156,953
76944,104435,2857
155940,20,0
152691,36986,2776
40787,8209,160
111958,950946,14792
54683,515645,24798
55512,9733,103
128065,1,0
38687,12998,174
1702,154283,7174
190912,11482334,43151
21080,994037,7118
163399,77549,1307
128546,167051,2117
140215,27627,335
104204,1048,9
68744,3705,122
186390,48024222,772818
154618,59083,29
13399,24833,161
107093,0,0
87007,201082,179
26652,141,3
113590,33478,940
164151,736807,10970
107237,1886,63
170118,759,65
27906,716,0
32852,0,0
165848,923,3
17251,84042,332
52352,265707,6874
149862,18007169,370354
195856,223000,5180
86180,1797,10
75692,1044,4
39300,28236,890
176415,0,0
127164,1132,69
195416,8320,242
6269,993684,2335
172751,1893941,19070
20326,68166,571
158669,733,42
107219,1761,62
163842,1562,28
148057,13837,841
4912,15288,130
169106,187,7
44860,259784,734
74983,11762,268
2804,63775,1695
134105,264255,118
185026,41181,431
125200,76265,393
164044,287405,2250
195598,38191,1565
58705,470417,7510
14825,0,0
51693,16404,959
183424,164366,3602
157211,7682,125
100623,210331,757
10499,808569,9785
74300,47944,354
38399,5118,90
86256,1833,10
99520,632074,2555
150920,130003,1459
130816,2295107,18728
98117,142852,1969
136984,424455,6716
87281,18236,301
78420,749455,12805
82599,35109286,482876
79811,0,0
161514,2300688,16765
71380,0,0
53071,375329,18389
48871,191,0
78205,358379,8123
50375,3268387,6888
22333,115,7
44165,67,0
59979,0,0
12584,4265296,31952
178105,130400,3659
4302,0,0
119270,527931,19208
58194,119025,1843
30298,0,0
160076,16195,870
106879,33151,697
166805,2601153,20274
130363,71129,6224
181712,509,21
105933,670127,16707
88473,525782,37338
34899,983462,5226
67569,7489,48
103369,190426,3173
131942,781049,1440
101189,419953,5422
132033,1426013,2932
63932,47520,303
4089,276101,3497
143203,842381,17009
68797,3812,125
8544,11884,223
14535,20514,353
123323,3388,19
156451,199,11
21121,994037,7118
550,11106,107
57409,141956,1292
28065,1687,1
9634,1804,24
104414,3118,58
177603,5704,109
167268,17286,665
123793,264465,1032
162660,0,0
150707,99431,1320
947,41000,222
57475,201194,1574
73324,878401,18371
125273,274875,1000
29634,326344,2790
185126,216146,3032
106837,32910,697
110550,46,0
41691,55695,396
192216,1979,571
188478,424441,5073
166128,320098,7514
12649,4497199,32575
145916,0,0
128671,207979,2756
46042,3918064,40266
133564,1815,26
98509,18298341,24474
22430,157,9
71043,12090,210
115813,1864260,158536
184546,5303833,116505
95962,1505,1
88979,13026112,155887
194315,12639,292
172179,2733,47
136649,87485,1906
171351,2854,64
76597,1816132,10246
23703,258324,11930
195351,6070,155
187569,237281,1637
161662,0,0
112715,1760,21
155041,0,0
159919,8946,349
6573,153520,2807
16354,392913,15618
181427,5891355,10469
124439,61509,2276
18544,12242,240
179933,5381736,49293
157753,47087,1364
137122,478275,7370
17723,468623,1427
67312,168813,1459
3158,103131,1917
1655,147501,6737
79214,13119,254
90376,461,9
135231,389473,4260
47804,11586,154
99361,413555,2465
42147,1538,12
188705,526688,5735
33471,1654264,37468
94521,0,0
8403,10122875,14458
191899,11753,14
118141,37307,459
175385,24,0
143994,15873,280
92141,6342100,27718
85639,1944125,21394
38181,1,0
9458,4984809,20678
16772,517,7
123034,407,10
127235,1200,69
94967,90839,1534
188063,82453,691
184751,670,17
125691,4234087,35069
143652,5340612,24592
114101,377496,10319
100171,58,0
40808,8329,160
83322,209582,3948
34912,994570,5226
1018,42970,228
127506,5489,193
114246,518793,11537
120947,11080,75
150965,131490,1461
146252,145672,246
93993,182393,3574
16239,201220,7515
19362,51505,1248
51946,114382,3018
105476,223638,2136
101665,1112199,10465
93546,216,9
92694,150863,2259
60014,0,0
137630,309278,41756
107075,0,0
35777,81719,796
10537,820998,9907
117876,16423,248
76496,1252170,9405
6850,2551999,57957
57211,59407,553
154458,55580,27
5664,193575,637
130155,0,0
56281,13032841,108974
2712,41780,984
125607,2788860,31696
46094,3941752,40332
11077,4177,6
45027,545896,1086
125107,9583,128
11261,20106,38
16062,7175,267
4205,331715,3589
29536,325470,2770
94917,86025,1460
28597,0,0
161155,823161,7575
145334,310544,3520
63615,22228,136
10112,350605,5056
146512,235626,604
182273,33620,798
180156,11343693,86871
84680,6167650,130992
180540,425,6
9241,2286139,17511
125921,4943701,36537
190902,11472301,43146
150088,0,0
152045,809960,9252
21113,994037,7118
956,41787,224
145094,46100,401
60005,0,0
44895,334822,878
14563,20751,375
158732,958,42
142726,0,0
107823,911276,8239
42873,866164,8444
25308,34148131,681253
108411,29243,254
52793,85355,5702
15796,2011317,29323
39775,4901163,124648
121726,1574549,30629
133106,978914,11952
150960,131154,1460
176081,22909,131
75451,68913,1266
8554,14239,437
125758,4516319,35690
169518,25963,1914
34707,139316,4636
167415,33565,896
38816,18539,331
52577,270929,6881
172317,3411,58
173686,14029,96
27554,0,0
125001,7762,115
62811,7708,15
193930,3984646,101589
64640,4234924,150554
146329,176521,282
151900,748311,9014
35765,81637,796
168460,18128,79
44664,95768,395
10066,335676,4965
162182,18318,138
84212,397801,22913
112799,2479,32
192486,6662,1310
114163,505393,11292
31892,30597,1778
115498,848,16
24740,9528972,231684
176636,0,0
171102,16,0
164119,661025,8669
74924,8338,189
161686,4,0
155714,18,0
135285,395737,4628
102556,7272,290
192090,10,2
53828,86474,4188
9502,5346939,20928
186352,44998634,723444
108319,7704,124
133516,1569,23
79301,20000,537
79633,31163,837
47368,974,2
125907,4896922,36464
52655,199,3
61988,33256395,149648
195741,127739,4563
144618,649455,18870
27943,861,1
130,101,2
15636,1951239,29118
99451,621965,2543
75168,34132,857
19799,287276,13269
124834,88057,2682
72238,11971,21
119308,533959,19309
78325,411917,8722
118429,111149,773
34160,90331,4634
123420,18345,160
110624,48,0
23142,16162,140
136352,1568453,30574
8623,17182,786
176016,22813,130
5496,54050,330
10347,791654,9675
111518,134695,2369
95071,157147,2249
63418,8860,54
103228,118631,1877
18365,7788,169
145868,703036,5708
144482,464096,16523
119717,35,0
34622,113085,4636
36731,107549,1823
8676,22196,873
29526,325181,2763
102633,7402,294
185277,389185,6057
91359,85,2
74964,10182,229
24710,8081091,202769
189125,1362,21
20515,251705,1746
122119,17207,441
65348,511,6
42019,0,0
50913,252384,3317
29725,12,0
118445,112973,794
193252,596060,12423
16412,420859,17980
13352,22958,154
180102,8921150,78017
36794,118675,1915
96942,0,0
60840,64646,862
45047,562911,1115
22704,2374,24
164111,626882,7921
184048,1807327,36255
37226,3644,78
123669,229479,1002
70701,148,1
179681,345678,9224
181188,18325,851
135213,389460,4260
139429,3704407,60555
117334,30940,733
131218,0,0
80,5,0
13872,557,35
129893,14269,230
125445,1224595,10179
77824,2246,103
124596,85314,2613
9771,37874,556
98123,146303,1979
163934,6021,39
94408,337853,5672
16889,1264327,37745
46060,3921844,40295
32130,465981,8221
11677,0,0
141307,3326464,80781
153405,13294,277
24552,3067633,102015
19782,280980,12918
18220,761,14
194374,16543,349
102250,2061,85
134423,179,0
44053,1110759,8530
189321,3233,27
117280,30433,727
127213,1182,69
124052,5690,177
63619,22568,138
179593,222402,5545
134259,1660402,1638
14418,14290,187
108913,211280,1032
1335,39182,1449
178189,160493,3903
59553,141441,1114
124120,6002,185
103848,507010,6437
3511,26211,598
170644,5069,174
74086,14536,192
110086,852683,5879
194864,313203,3955
164967,3032,134
25311,34201280,681763
168052,11,0
10613,0,0
4712,11888,115
114147,492604,11068
53257,515606,32952
154549,58073,28
5096,40024,153
192323,2085,606
68245,36661,442
34893,978251,5226
33670,3528626,57231
165292,258199,4425
162670,0,0
98978,139734,863
66050,1640550,16630
191766,4713,3
182750,1254,6
2994,99287,1900
157732,42132,1212
173646,13714,91
8304,7614107,9048
6461,1628,56
155419,0,0
95064,149029,2175
10310,768019,9182
119771,197,0
9038,654243,13135
149359,3434934,62463
44518,34692,232
35444,46484,292
123798,265301,1032
102924,18,1
138446,4132687,216309
81462,4223094,142413
146694,359028,675
47348,40,0
16537,550555,22612
150628,76635,898
52616,0,0
194528,89009,1222
122584,59154,982
61803,21186090,132323
160871,219652,1949
98609,24740635,28364
44385,2839,25
84518,3355786,85694
34950,1095429,5226
110748,55,0
26009,4628,48
159857,4726,130
140437,44425,651
22907,5708,106
20241,25825,146
2993,99287,1900
1592,72977,2973
152044,809672,9251
167226,16234,607
74563,0,0
58045,13968,223
18180,104,11
455,8664,82
108679,74437,825
156464,519,33
111004,82,0
50178,2244726,4001
58588,420342,6937
86853,115241,60
170331,2005,104
15654,1952131,29124
62424,571,0
169115,256,9
168894,47141,169
100689,214897,757
195485,17194,418
171140,99,6
131612,78946,639
14536,20514,353
191821,9088,14
119506,614158,19434
54555,515645,24723
5072,38794,152
95774,275,0
3270,104,4
39939,303,7
8113,223914,2082
79351,21244,596
13383,24749,161
140331,38671,610
194031,4017788,102169
112404,93,3
109443,4208,50
38159,0,0
